path,valence
../mel_spectrograms\spectrogram_559.npy,3.5
../mel_spectrograms\spectrogram_560.npy,1.0
../mel_spectrograms\spectrogram_561.npy,2.0
../mel_spectrograms\spectrogram_562.npy,3.75
../mel_spectrograms\spectrogram_563.npy,3.25
../mel_spectrograms\spectrogram_564.npy,3.25
../mel_spectrograms\spectrogram_565.npy,2.25
../mel_spectrograms\spectrogram_566.npy,3.25
../mel_spectrograms\spectrogram_567.npy,2.75
../mel_spectrograms\spectrogram_568.npy,1.0
../mel_spectrograms\spectrogram_569.npy,3.0
../mel_spectrograms\spectrogram_570.npy,4.0
../mel_spectrograms\spectrogram_571.npy,2.75
../mel_spectrograms\spectrogram_572.npy,4.25
../mel_spectrograms\spectrogram_573.npy,3.25
../mel_spectrograms\spectrogram_574.npy,4.0
../mel_spectrograms\spectrogram_575.npy,2.0
../mel_spectrograms\spectrogram_576.npy,1.25
../mel_spectrograms\spectrogram_577.npy,4.5
../mel_spectrograms\spectrogram_578.npy,3.5
../mel_spectrograms\spectrogram_579.npy,1.5
../mel_spectrograms\spectrogram_580.npy,2.75
../mel_spectrograms\spectrogram_581.npy,3.25
../mel_spectrograms\spectrogram_582.npy,1.75
../mel_spectrograms\spectrogram_583.npy,2.75
../mel_spectrograms\spectrogram_584.npy,1.75
../mel_spectrograms\spectrogram_585.npy,3.0
../mel_spectrograms\spectrogram_586.npy,3.5
../mel_spectrograms\spectrogram_587.npy,2.25
../mel_spectrograms\spectrogram_588.npy,2.25
../mel_spectrograms\spectrogram_589.npy,3.5
../mel_spectrograms\spectrogram_590.npy,4.0
../mel_spectrograms\spectrogram_591.npy,2.75
../mel_spectrograms\spectrogram_592.npy,4.25
../mel_spectrograms\spectrogram_593.npy,3.25
../mel_spectrograms\spectrogram_594.npy,1.0
../mel_spectrograms\spectrogram_595.npy,3.5
../mel_spectrograms\spectrogram_596.npy,1.5
../mel_spectrograms\spectrogram_597.npy,3.0
../mel_spectrograms\spectrogram_598.npy,4.25
../mel_spectrograms\spectrogram_599.npy,1.0
../mel_spectrograms\spectrogram_600.npy,3.25
../mel_spectrograms\spectrogram_601.npy,3.25
../mel_spectrograms\spectrogram_602.npy,3.25
../mel_spectrograms\spectrogram_603.npy,3.75
../mel_spectrograms\spectrogram_604.npy,3.5
../mel_spectrograms\spectrogram_605.npy,3.0
../mel_spectrograms\spectrogram_606.npy,4.25
../mel_spectrograms\spectrogram_607.npy,4.25
../mel_spectrograms\spectrogram_608.npy,3.25
../mel_spectrograms\spectrogram_609.npy,3.5
../mel_spectrograms\spectrogram_610.npy,4.0
../mel_spectrograms\spectrogram_611.npy,3.75
../mel_spectrograms\spectrogram_612.npy,3.75
../mel_spectrograms\spectrogram_613.npy,3.25
../mel_spectrograms\spectrogram_614.npy,3.5
../mel_spectrograms\spectrogram_615.npy,1.5
../mel_spectrograms\spectrogram_616.npy,4.0
../mel_spectrograms\spectrogram_617.npy,1.25
../mel_spectrograms\spectrogram_618.npy,2.0
../mel_spectrograms\spectrogram_619.npy,2.0
../mel_spectrograms\spectrogram_620.npy,3.5
../mel_spectrograms\spectrogram_621.npy,1.75
../mel_spectrograms\spectrogram_622.npy,3.25
../mel_spectrograms\spectrogram_623.npy,3.75
../mel_spectrograms\spectrogram_624.npy,4.25
../mel_spectrograms\spectrogram_625.npy,4.25
../mel_spectrograms\spectrogram_626.npy,3.0
../mel_spectrograms\spectrogram_627.npy,3.5
../mel_spectrograms\spectrogram_628.npy,4.0
../mel_spectrograms\spectrogram_629.npy,4.0
../mel_spectrograms\spectrogram_630.npy,2.75
../mel_spectrograms\spectrogram_631.npy,3.0
../mel_spectrograms\spectrogram_632.npy,3.75
../mel_spectrograms\spectrogram_633.npy,3.75
../mel_spectrograms\spectrogram_634.npy,4.25
../mel_spectrograms\spectrogram_635.npy,2.5
../mel_spectrograms\spectrogram_636.npy,3.5
../mel_spectrograms\spectrogram_637.npy,3.5
../mel_spectrograms\spectrogram_638.npy,3.25
../mel_spectrograms\spectrogram_639.npy,3.25
../mel_spectrograms\spectrogram_640.npy,3.5
../mel_spectrograms\spectrogram_641.npy,3.75
../mel_spectrograms\spectrogram_642.npy,1.25
../mel_spectrograms\spectrogram_643.npy,4.5
../mel_spectrograms\spectrogram_644.npy,4.25
../mel_spectrograms\spectrogram_645.npy,4.0
../mel_spectrograms\spectrogram_646.npy,4.0
../mel_spectrograms\spectrogram_647.npy,4.0
../mel_spectrograms\spectrogram_648.npy,2.75
../mel_spectrograms\spectrogram_649.npy,4.0
../mel_spectrograms\spectrogram_650.npy,2.25
../mel_spectrograms\spectrogram_651.npy,3.5
../mel_spectrograms\spectrogram_652.npy,4.25
../mel_spectrograms\spectrogram_653.npy,2.75
../mel_spectrograms\spectrogram_654.npy,3.25
../mel_spectrograms\spectrogram_655.npy,4.0
../mel_spectrograms\spectrogram_656.npy,3.5
../mel_spectrograms\spectrogram_657.npy,2.0
../mel_spectrograms\spectrogram_658.npy,2.75
../mel_spectrograms\spectrogram_659.npy,3.5
../mel_spectrograms\spectrogram_660.npy,3.25
../mel_spectrograms\spectrogram_661.npy,4.0
../mel_spectrograms\spectrogram_662.npy,3.5
../mel_spectrograms\spectrogram_663.npy,4.25
../mel_spectrograms\spectrogram_664.npy,4.25
../mel_spectrograms\spectrogram_665.npy,3.0
../mel_spectrograms\spectrogram_666.npy,4.25
../mel_spectrograms\spectrogram_667.npy,3.25
../mel_spectrograms\spectrogram_668.npy,1.75
../mel_spectrograms\spectrogram_669.npy,2.5
../mel_spectrograms\spectrogram_670.npy,3.5
../mel_spectrograms\spectrogram_671.npy,2.5
../mel_spectrograms\spectrogram_672.npy,1.0
../mel_spectrograms\spectrogram_673.npy,4.0
../mel_spectrograms\spectrogram_674.npy,3.5
../mel_spectrograms\spectrogram_675.npy,2.0
../mel_spectrograms\spectrogram_676.npy,3.5
../mel_spectrograms\spectrogram_677.npy,3.5
../mel_spectrograms\spectrogram_678.npy,3.25
../mel_spectrograms\spectrogram_679.npy,2.75
../mel_spectrograms\spectrogram_680.npy,2.5
../mel_spectrograms\spectrogram_681.npy,3.0
../mel_spectrograms\spectrogram_682.npy,2.25
../mel_spectrograms\spectrogram_683.npy,1.5
../mel_spectrograms\spectrogram_684.npy,3.5
../mel_spectrograms\spectrogram_685.npy,2.5
../mel_spectrograms\spectrogram_686.npy,2.75
../mel_spectrograms\spectrogram_687.npy,1.0
../mel_spectrograms\spectrogram_688.npy,3.0
../mel_spectrograms\spectrogram_689.npy,3.5
../mel_spectrograms\spectrogram_690.npy,3.5
../mel_spectrograms\spectrogram_691.npy,1.75
../mel_spectrograms\spectrogram_692.npy,2.0
../mel_spectrograms\spectrogram_693.npy,4.0
../mel_spectrograms\spectrogram_694.npy,2.0
../mel_spectrograms\spectrogram_695.npy,1.0
../mel_spectrograms\spectrogram_696.npy,2.75
../mel_spectrograms\spectrogram_697.npy,4.5
../mel_spectrograms\spectrogram_698.npy,2.0
../mel_spectrograms\spectrogram_699.npy,2.75
../mel_spectrograms\spectrogram_700.npy,4.75
../mel_spectrograms\spectrogram_701.npy,2.75
../mel_spectrograms\spectrogram_702.npy,3.25
../mel_spectrograms\spectrogram_703.npy,4.5
../mel_spectrograms\spectrogram_704.npy,3.0
../mel_spectrograms\spectrogram_705.npy,3.5
../mel_spectrograms\spectrogram_706.npy,4.25
../mel_spectrograms\spectrogram_707.npy,4.0
../mel_spectrograms\spectrogram_708.npy,4.25
../mel_spectrograms\spectrogram_709.npy,1.5
../mel_spectrograms\spectrogram_710.npy,2.0
../mel_spectrograms\spectrogram_711.npy,3.5
../mel_spectrograms\spectrogram_712.npy,3.75
../mel_spectrograms\spectrogram_713.npy,2.25
../mel_spectrograms\spectrogram_714.npy,3.5
../mel_spectrograms\spectrogram_715.npy,1.5
../mel_spectrograms\spectrogram_716.npy,3.25
../mel_spectrograms\spectrogram_717.npy,3.25
../mel_spectrograms\spectrogram_718.npy,4.25
../mel_spectrograms\spectrogram_719.npy,2.0
../mel_spectrograms\spectrogram_720.npy,1.25
../mel_spectrograms\spectrogram_721.npy,3.75
../mel_spectrograms\spectrogram_722.npy,4.5
../mel_spectrograms\spectrogram_723.npy,3.25
../mel_spectrograms\spectrogram_724.npy,3.5
../mel_spectrograms\spectrogram_725.npy,3.25
../mel_spectrograms\spectrogram_726.npy,1.5
../mel_spectrograms\spectrogram_727.npy,4.0
../mel_spectrograms\spectrogram_728.npy,1.5
../mel_spectrograms\spectrogram_729.npy,3.5
../mel_spectrograms\spectrogram_730.npy,2.0
../mel_spectrograms\spectrogram_731.npy,4.0
../mel_spectrograms\spectrogram_732.npy,3.25
../mel_spectrograms\spectrogram_733.npy,3.75
../mel_spectrograms\spectrogram_734.npy,2.0
../mel_spectrograms\spectrogram_735.npy,3.5
../mel_spectrograms\spectrogram_736.npy,3.25
../mel_spectrograms\spectrogram_737.npy,3.25
../mel_spectrograms\spectrogram_738.npy,4.25
../mel_spectrograms\spectrogram_739.npy,3.75
../mel_spectrograms\spectrogram_740.npy,3.75
../mel_spectrograms\spectrogram_741.npy,3.25
../mel_spectrograms\spectrogram_742.npy,2.75
../mel_spectrograms\spectrogram_743.npy,3.5
../mel_spectrograms\spectrogram_744.npy,4.5
../mel_spectrograms\spectrogram_745.npy,4.0
../mel_spectrograms\spectrogram_746.npy,2.0
../mel_spectrograms\spectrogram_747.npy,2.5
../mel_spectrograms\spectrogram_748.npy,3.25
../mel_spectrograms\spectrogram_749.npy,2.25
../mel_spectrograms\spectrogram_750.npy,3.75
../mel_spectrograms\spectrogram_751.npy,2.5
../mel_spectrograms\spectrogram_752.npy,3.5
../mel_spectrograms\spectrogram_753.npy,2.75
../mel_spectrograms\spectrogram_754.npy,3.0
../mel_spectrograms\spectrogram_755.npy,3.75
../mel_spectrograms\spectrogram_756.npy,4.25
../mel_spectrograms\spectrogram_757.npy,3.5
../mel_spectrograms\spectrogram_758.npy,3.25
../mel_spectrograms\spectrogram_759.npy,2.25
../mel_spectrograms\spectrogram_760.npy,3.75
../mel_spectrograms\spectrogram_761.npy,4.5
../mel_spectrograms\spectrogram_762.npy,3.5
../mel_spectrograms\spectrogram_763.npy,2.75
../mel_spectrograms\spectrogram_764.npy,3.5
../mel_spectrograms\spectrogram_765.npy,4.5
../mel_spectrograms\spectrogram_766.npy,3.75
../mel_spectrograms\spectrogram_767.npy,1.5
../mel_spectrograms\spectrogram_768.npy,3.25
../mel_spectrograms\spectrogram_769.npy,4.25
../mel_spectrograms\spectrogram_770.npy,1.25
../mel_spectrograms\spectrogram_771.npy,3.75
../mel_spectrograms\spectrogram_772.npy,4.25
../mel_spectrograms\spectrogram_773.npy,3.5
../mel_spectrograms\spectrogram_774.npy,2.75
../mel_spectrograms\spectrogram_775.npy,2.5
../mel_spectrograms\spectrogram_776.npy,1.75
../mel_spectrograms\spectrogram_777.npy,3.75
../mel_spectrograms\spectrogram_778.npy,2.5
../mel_spectrograms\spectrogram_779.npy,4.5
../mel_spectrograms\spectrogram_780.npy,3.5
../mel_spectrograms\spectrogram_781.npy,3.5
../mel_spectrograms\spectrogram_782.npy,4.25
../mel_spectrograms\spectrogram_783.npy,4.25
../mel_spectrograms\spectrogram_784.npy,4.25
../mel_spectrograms\spectrogram_785.npy,3.5
../mel_spectrograms\spectrogram_786.npy,4.5
../mel_spectrograms\spectrogram_787.npy,1.5
../mel_spectrograms\spectrogram_788.npy,1.5
../mel_spectrograms\spectrogram_789.npy,3.75
../mel_spectrograms\spectrogram_790.npy,2.25
../mel_spectrograms\spectrogram_791.npy,3.5
../mel_spectrograms\spectrogram_792.npy,4.0
../mel_spectrograms\spectrogram_793.npy,3.0
../mel_spectrograms\spectrogram_794.npy,1.75
../mel_spectrograms\spectrogram_795.npy,3.25
../mel_spectrograms\spectrogram_796.npy,2.5
../mel_spectrograms\spectrogram_797.npy,2.75
../mel_spectrograms\spectrogram_798.npy,4.0
../mel_spectrograms\spectrogram_799.npy,2.25
../mel_spectrograms\spectrogram_800.npy,3.25
../mel_spectrograms\spectrogram_801.npy,3.0
../mel_spectrograms\spectrogram_802.npy,2.75
../mel_spectrograms\spectrogram_803.npy,4.0
../mel_spectrograms\spectrogram_804.npy,3.25
../mel_spectrograms\spectrogram_805.npy,4.0
../mel_spectrograms\spectrogram_806.npy,3.75
../mel_spectrograms\spectrogram_807.npy,3.5
../mel_spectrograms\spectrogram_808.npy,4.25
../mel_spectrograms\spectrogram_809.npy,3.75
../mel_spectrograms\spectrogram_810.npy,3.0
../mel_spectrograms\spectrogram_811.npy,2.0
../mel_spectrograms\spectrogram_812.npy,1.25
../mel_spectrograms\spectrogram_813.npy,1.5
../mel_spectrograms\spectrogram_814.npy,2.5
../mel_spectrograms\spectrogram_815.npy,3.0
../mel_spectrograms\spectrogram_816.npy,2.75
../mel_spectrograms\spectrogram_817.npy,3.25
../mel_spectrograms\spectrogram_818.npy,2.25
../mel_spectrograms\spectrogram_819.npy,4.75
../mel_spectrograms\spectrogram_820.npy,2.0
../mel_spectrograms\spectrogram_821.npy,2.5
../mel_spectrograms\spectrogram_822.npy,4.0
../mel_spectrograms\spectrogram_823.npy,3.5
../mel_spectrograms\spectrogram_824.npy,3.0
../mel_spectrograms\spectrogram_825.npy,2.75
../mel_spectrograms\spectrogram_826.npy,3.25
../mel_spectrograms\spectrogram_827.npy,3.75
../mel_spectrograms\spectrogram_828.npy,3.75
../mel_spectrograms\spectrogram_829.npy,4.25
../mel_spectrograms\spectrogram_830.npy,3.25
../mel_spectrograms\spectrogram_831.npy,1.75
../mel_spectrograms\spectrogram_832.npy,3.25
../mel_spectrograms\spectrogram_833.npy,4.0
../mel_spectrograms\spectrogram_834.npy,3.5
../mel_spectrograms\spectrogram_835.npy,4.5
../mel_spectrograms\spectrogram_836.npy,3.5
../mel_spectrograms\spectrogram_837.npy,2.25
../mel_spectrograms\spectrogram_838.npy,2.75
../mel_spectrograms\spectrogram_839.npy,3.75
../mel_spectrograms\spectrogram_840.npy,4.75
../mel_spectrograms\spectrogram_841.npy,4.25
../mel_spectrograms\spectrogram_842.npy,3.25
../mel_spectrograms\spectrogram_843.npy,2.0
../mel_spectrograms\spectrogram_844.npy,3.5
../mel_spectrograms\spectrogram_845.npy,3.25
../mel_spectrograms\spectrogram_846.npy,3.75
../mel_spectrograms\spectrogram_847.npy,2.5
../mel_spectrograms\spectrogram_848.npy,2.5
../mel_spectrograms\spectrogram_849.npy,3.25
../mel_spectrograms\spectrogram_850.npy,2.25
../mel_spectrograms\spectrogram_851.npy,3.75
../mel_spectrograms\spectrogram_852.npy,4.25
../mel_spectrograms\spectrogram_853.npy,3.75
../mel_spectrograms\spectrogram_854.npy,3.75
../mel_spectrograms\spectrogram_855.npy,4.25
../mel_spectrograms\spectrogram_856.npy,2.5
../mel_spectrograms\spectrogram_857.npy,3.0
../mel_spectrograms\spectrogram_858.npy,4.0
../mel_spectrograms\spectrogram_859.npy,3.75
../mel_spectrograms\spectrogram_860.npy,1.25
../mel_spectrograms\spectrogram_861.npy,4.0
../mel_spectrograms\spectrogram_862.npy,2.75
../mel_spectrograms\spectrogram_863.npy,2.5
../mel_spectrograms\spectrogram_864.npy,3.5
../mel_spectrograms\spectrogram_865.npy,4.25
../mel_spectrograms\spectrogram_866.npy,3.25
../mel_spectrograms\spectrogram_867.npy,4.5
../mel_spectrograms\spectrogram_868.npy,4.0
../mel_spectrograms\spectrogram_869.npy,4.0
../mel_spectrograms\spectrogram_870.npy,2.5
../mel_spectrograms\spectrogram_871.npy,1.25
../mel_spectrograms\spectrogram_872.npy,2.25
../mel_spectrograms\spectrogram_873.npy,3.25
../mel_spectrograms\spectrogram_874.npy,3.75
../mel_spectrograms\spectrogram_875.npy,3.0
../mel_spectrograms\spectrogram_876.npy,3.0
../mel_spectrograms\spectrogram_877.npy,1.75
../mel_spectrograms\spectrogram_878.npy,3.0
../mel_spectrograms\spectrogram_879.npy,1.0
../mel_spectrograms\spectrogram_880.npy,3.0
../mel_spectrograms\spectrogram_881.npy,1.0
../mel_spectrograms\spectrogram_882.npy,3.25
../mel_spectrograms\spectrogram_883.npy,2.0
../mel_spectrograms\spectrogram_884.npy,1.25
../mel_spectrograms\spectrogram_885.npy,2.25
../mel_spectrograms\spectrogram_886.npy,4.25
../mel_spectrograms\spectrogram_887.npy,2.75
../mel_spectrograms\spectrogram_888.npy,3.5
../mel_spectrograms\spectrogram_889.npy,4.0
../mel_spectrograms\spectrogram_890.npy,1.25
../mel_spectrograms\spectrogram_891.npy,3.5
../mel_spectrograms\spectrogram_892.npy,3.5
../mel_spectrograms\spectrogram_893.npy,2.25
../mel_spectrograms\spectrogram_894.npy,1.75
../mel_spectrograms\spectrogram_895.npy,1.25
../mel_spectrograms\spectrogram_896.npy,2.25
../mel_spectrograms\spectrogram_897.npy,1.25
../mel_spectrograms\spectrogram_898.npy,4.0
../mel_spectrograms\spectrogram_899.npy,2.5
../mel_spectrograms\spectrogram_900.npy,2.75
../mel_spectrograms\spectrogram_901.npy,4.25
../mel_spectrograms\spectrogram_902.npy,1.75
../mel_spectrograms\spectrogram_903.npy,4.25
../mel_spectrograms\spectrogram_904.npy,3.25
../mel_spectrograms\spectrogram_905.npy,3.25
../mel_spectrograms\spectrogram_906.npy,4.0
../mel_spectrograms\spectrogram_907.npy,3.5
../mel_spectrograms\spectrogram_908.npy,2.5
../mel_spectrograms\spectrogram_909.npy,4.5
../mel_spectrograms\spectrogram_910.npy,2.0
../mel_spectrograms\spectrogram_911.npy,3.5
../mel_spectrograms\spectrogram_912.npy,3.75
../mel_spectrograms\spectrogram_913.npy,2.5
../mel_spectrograms\spectrogram_914.npy,4.0
../mel_spectrograms\spectrogram_915.npy,3.25
../mel_spectrograms\spectrogram_916.npy,1.25
../mel_spectrograms\spectrogram_917.npy,2.25
../mel_spectrograms\spectrogram_918.npy,4.0
../mel_spectrograms\spectrogram_919.npy,3.25
../mel_spectrograms\spectrogram_920.npy,2.5
../mel_spectrograms\spectrogram_921.npy,3.25
../mel_spectrograms\spectrogram_922.npy,2.75
../mel_spectrograms\spectrogram_923.npy,3.5
../mel_spectrograms\spectrogram_924.npy,3.75
../mel_spectrograms\spectrogram_925.npy,1.75
../mel_spectrograms\spectrogram_926.npy,3.75
../mel_spectrograms\spectrogram_927.npy,3.75
../mel_spectrograms\spectrogram_928.npy,2.0
../mel_spectrograms\spectrogram_929.npy,4.25
../mel_spectrograms\spectrogram_930.npy,3.5
../mel_spectrograms\spectrogram_931.npy,1.5
../mel_spectrograms\spectrogram_932.npy,2.75
../mel_spectrograms\spectrogram_933.npy,3.5
../mel_spectrograms\spectrogram_934.npy,3.25
../mel_spectrograms\spectrogram_935.npy,2.25
../mel_spectrograms\spectrogram_936.npy,3.5
../mel_spectrograms\spectrogram_937.npy,1.5
../mel_spectrograms\spectrogram_938.npy,3.25
../mel_spectrograms\spectrogram_939.npy,3.5
../mel_spectrograms\spectrogram_940.npy,1.5
../mel_spectrograms\spectrogram_941.npy,2.25
../mel_spectrograms\spectrogram_942.npy,2.25
../mel_spectrograms\spectrogram_943.npy,3.25
../mel_spectrograms\spectrogram_944.npy,3.5
../mel_spectrograms\spectrogram_945.npy,3.5
../mel_spectrograms\spectrogram_946.npy,2.5
../mel_spectrograms\spectrogram_947.npy,3.25
../mel_spectrograms\spectrogram_948.npy,3.5
../mel_spectrograms\spectrogram_949.npy,2.5
../mel_spectrograms\spectrogram_950.npy,3.5
../mel_spectrograms\spectrogram_951.npy,3.0
../mel_spectrograms\spectrogram_952.npy,3.0
../mel_spectrograms\spectrogram_953.npy,3.25
../mel_spectrograms\spectrogram_954.npy,2.5
../mel_spectrograms\spectrogram_955.npy,2.75
../mel_spectrograms\spectrogram_956.npy,1.0
../mel_spectrograms\spectrogram_957.npy,2.0
../mel_spectrograms\spectrogram_958.npy,3.5
../mel_spectrograms\spectrogram_959.npy,4.0
../mel_spectrograms\spectrogram_960.npy,2.5
../mel_spectrograms\spectrogram_961.npy,3.5
../mel_spectrograms\spectrogram_962.npy,3.25
../mel_spectrograms\spectrogram_963.npy,3.75
../mel_spectrograms\spectrogram_964.npy,1.0
../mel_spectrograms\spectrogram_965.npy,1.5
../mel_spectrograms\spectrogram_966.npy,4.5
../mel_spectrograms\spectrogram_967.npy,1.25
../mel_spectrograms\spectrogram_968.npy,3.0
../mel_spectrograms\spectrogram_969.npy,2.5
../mel_spectrograms\spectrogram_970.npy,2.5
../mel_spectrograms\spectrogram_971.npy,2.0
../mel_spectrograms\spectrogram_972.npy,4.25
../mel_spectrograms\spectrogram_973.npy,3.5
../mel_spectrograms\spectrogram_974.npy,4.5
../mel_spectrograms\spectrogram_975.npy,2.75
../mel_spectrograms\spectrogram_976.npy,3.5
../mel_spectrograms\spectrogram_977.npy,4.0
../mel_spectrograms\spectrogram_978.npy,2.0
../mel_spectrograms\spectrogram_979.npy,3.0
../mel_spectrograms\spectrogram_980.npy,2.75
../mel_spectrograms\spectrogram_981.npy,4.5
../mel_spectrograms\spectrogram_982.npy,3.0
../mel_spectrograms\spectrogram_983.npy,2.5
../mel_spectrograms\spectrogram_984.npy,2.25
../mel_spectrograms\spectrogram_985.npy,2.75
../mel_spectrograms\spectrogram_986.npy,4.0
../mel_spectrograms\spectrogram_987.npy,3.5
../mel_spectrograms\spectrogram_988.npy,2.0
../mel_spectrograms\spectrogram_989.npy,3.0
../mel_spectrograms\spectrogram_990.npy,3.5
../mel_spectrograms\spectrogram_991.npy,1.0
../mel_spectrograms\spectrogram_992.npy,2.25
../mel_spectrograms\spectrogram_993.npy,4.75
../mel_spectrograms\spectrogram_994.npy,3.0
../mel_spectrograms\spectrogram_995.npy,2.0
../mel_spectrograms\spectrogram_996.npy,3.5
../mel_spectrograms\spectrogram_997.npy,2.25
../mel_spectrograms\spectrogram_998.npy,4.5
../mel_spectrograms\spectrogram_999.npy,4.0
../mel_spectrograms\spectrogram_1000.npy,3.75
../mel_spectrograms\spectrogram_1001.npy,3.75
../mel_spectrograms\spectrogram_1002.npy,2.0
../mel_spectrograms\spectrogram_1003.npy,4.5
../mel_spectrograms\spectrogram_1004.npy,2.75
../mel_spectrograms\spectrogram_1005.npy,4.25
../mel_spectrograms\spectrogram_1006.npy,2.75
../mel_spectrograms\spectrogram_1007.npy,1.0
../mel_spectrograms\spectrogram_1008.npy,3.0
../mel_spectrograms\spectrogram_1009.npy,3.75
../mel_spectrograms\spectrogram_1010.npy,3.5
../mel_spectrograms\spectrogram_1011.npy,3.5
../mel_spectrograms\spectrogram_1012.npy,3.0
../mel_spectrograms\spectrogram_1013.npy,4.0
